observed_at_utc,temp_c,humidity_pct,dew_point_c,pressure_hpa,wind_speed_ms,wind_gust_ms,wind_dir_deg,rain_mm,rain_rate_mmhr,solar_wm2,uv_index
2026-08-31T18:22:42Z,25.3,94,24.4,1005.5,0.3,0.4,261,2.6,1.6,0,0.0
2026-08-31T18:27:42Z,25.2,94,24.4,1005.4,0.3,0.3,276,2.8,1.0,0,0.0
2026-08-31T18:32:42Z,25.2,94,24.4,1005.4,0.7,0.2,268,3.0,2.2,0,0.0
2026-08-31T18:37:42Z,25.1,94,23.9,1005.3,1.1,0.2,250,3.0,2.2,0,0.0
2026-08-31T18:42:44Z,25.1,94,23.9,1005.3,0.4,0.2,261,3.2,1.4,0,0.0
2026-08-31T18:47:44Z,25.1,94,23.9,1005.2,0.1,0.2,252,3.2,1.4,0,0.0
2026-08-31T18:52:46Z,25.1,94,23.9,1005.2,0.2,0.2,274,3.2,1.0,0,0.0
2026-08-31T18:57:46Z,25.2,94,24.4,1005.1,0.7,0.3,225,3.2,0.8,0,0.0
2026-08-31T19:02:46Z,25.3,94,24.4,1005.1,0.7,0.4,248,3.2,0.0,0,0.0
2026-08-31T19:07:48Z,25.4,94,24.4,1004.9,0.2,0.4,243,3.2,0.0,0,0.0
2026-08-31T19:12:48Z,25.6,94,24.4,1004.8,0.5,0.3,217,3.2,0.0,0,0.0
2026-08-31T19:17:48Z,25.6,94,24.4,1004.8,0.3,0.3,235,3.2,0.0,0,0.0
2026-08-31T19:22:48Z,25.7,94,24.4,1004.9,0.8,0.2,262,3.2,0.0,0,0.0
2026-08-31T19:27:48Z,25.7,94,24.4,1004.9,0.2,0.3,266,3.2,0.0,0,0.0
2026-08-31T19:32:48Z,25.7,94,25.0,1004.9,0.3,0.1,265,3.2,0.0,0,0.0
2026-08-31T19:37:48Z,25.8,94,25.0,1004.9,0.2,0.1,331,3.2,0.0,0,0.0
2026-08-31T19:42:48Z,25.8,94,25.0,1004.9,0.4,0.2,34,3.2,0.0,0,0.0
2026-08-31T19:47:48Z,25.8,94,25.0,1004.9,0.2,0.2,17,3.2,0.0,0,0.0
2026-08-31T19:52:50Z,25.8,94,25.0,1004.8,0.1,0.1,17,3.2,0.0,0,0.0
2026-08-31T19:57:50Z,25.8,94,25.0,1004.8,0.2,0.1,18,3.4,0.0,0,0.0
2026-08-31T20:02:50Z,25.8,94,25.0,1004.7,0.1,0.1,17,3.4,0.0,0,0.0
2026-08-31T20:07:52Z,25.8,94,25.0,1004.7,0.5,0.1,315,3.4,0.0,0,0.0
2026-08-31T20:12:52Z,25.8,94,25.0,1004.7,0.1,0.1,315,3.4,0.0,0,0.0
2026-08-31T20:17:52Z,25.9,94,25.0,1004.6,0.3,0.1,309,3.4,0.0,0,0.0
2026-08-31T20:22:52Z,25.9,94,25.0,1004.7,0.1,0.1,309,3.4,0.0,0,0.0
2026-08-31T20:27:52Z,25.9,94,25.0,1004.7,0.4,0.3,263,3.4,0.0,0,0.0
2026-08-31T20:32:52Z,25.9,94,25.0,1004.7,0.4,0.3,279,3.4,0.0,0,0.0
2026-08-31T20:37:52Z,25.8,94,25.0,1004.8,0.9,0.2,163,3.4,0.0,0,0.0
2026-08-31T20:42:52Z,25.8,94,25.0,1004.8,0.2,0.2,246,3.4,0.0,0,0.0
2026-08-31T20:47:52Z,25.8,94,25.0,1004.9,0.4,0.2,245,3.4,0.0,0,0.0
2026-08-31T20:52:54Z,25.7,94,25.0,1004.9,0.7,0.2,146,3.4,0.0,0,0.0
2026-08-31T20:57:56Z,25.7,94,24.4,1005.0,0.3,0.2,119,3.4,0.0,0,0.0
2026-08-31T21:02:58Z,25.7,94,24.4,1005.1,0.2,0.1,126,3.4,0.0,0,0.0
2026-08-31T21:07:58Z,25.6,94,24.4,1005.1,0.4,0.1,234,3.4,0.0,0,0.0
2026-08-31T21:12:58Z,25.6,94,24.4,1005.0,0.3,0.1,234,3.4,0.0,0,0.0
2026-08-31T21:18:00Z,25.6,94,24.4,1005.1,0.2,0.1,234,3.4,0.0,0,0.0
2026-08-31T21:23:00Z,25.6,94,24.4,1005.0,0.1,0.1,234,3.4,0.0,0,0.0
2026-08-31T21:28:00Z,25.6,94,24.4,1005.1,0.2,0.1,234,3.4,0.0,0,0.0
2026-08-31T21:33:00Z,25.7,94,25.0,1005.2,0.4,0.2,234,3.4,0.0,0,0.0
2026-08-31T21:38:02Z,25.8,94,25.0,1005.2,0.1,0.2,235,3.4,0.0,0,0.0
2026-08-31T21:43:02Z,25.8,94,25.0,1005.1,0.1,0.1,235,3.4,0.0,0,0.0
2026-08-31T21:48:02Z,25.8,94,25.0,1005.2,0.5,0.1,236,3.4,0.0,0,0.0
2026-08-31T21:53:04Z,25.9,94,25.0,1005.2,0.5,0.2,240,3.4,0.0,0,0.0
2026-08-31T21:58:04Z,25.9,94,25.0,1005.2,0.4,0.2,241,3.4,0.0,0,0.0
2026-08-31T22:03:06Z,26.1,94,25.0,1005.3,0.7,0.2,240,3.4,0.0,5,0.0
2026-08-31T22:08:06Z,26.1,94,25.0,1005.2,0.3,0.2,240,3.4,0.0,7,0.0
2026-08-31T22:13:08Z,26.1,94,25.0,1005.3,0.5,0.1,235,3.4,0.0,0,0.0
2026-08-31T22:18:08Z,26.2,94,25.0,1005.5,1.8,0.5,265,3.8,0.0,5,0.0
2026-08-31T22:23:10Z,25.7,94,25.0,1005.4,1.1,0.7,229,7.8,12.4,9,0.0
2026-08-31T22:28:12Z,25.7,94,24.4,1005.4,0.8,0.4,238,7.8,2.0,14,0.0
2026-08-31T22:33:12Z,25.8,94,25.0,1005.5,0.7,0.2,178,7.8,1.0,33,0.0
2026-08-31T22:38:14Z,26.0,94,25.0,1005.5,0.5,0.2,240,7.8,0.8,30,0.0
2026-08-31T22:43:14Z,26.1,94,25.0,1005.5,0.3,0.1,240,7.8,0.0,26,0.0
2026-08-31T22:48:14Z,26.2,94,25.0,1005.5,0.4,0.2,241,7.8,0.0,28,0.0
2026-08-31T22:53:16Z,26.3,94,25.6,1005.5,1.2,0.4,259,7.8,0.0,53,0.0
2026-08-31T22:58:16Z,26.3,94,25.6,1005.5,1.2,0.4,252,7.8,0.0,53,0.0
2026-08-31T23:03:16Z,26.3,94,25.6,1005.5,1.1,0.3,237,7.8,0.0,70,0.0
2026-08-31T23:08:16Z,26.4,94,25.6,1005.6,0.8,0.3,239,8.0,0.0,104,0.0
2026-08-31T23:13:16Z,26.4,94,25.6,1005.7,0.4,0.2,241,8.0,0.0,116,0.5
2026-08-31T23:18:18Z,26.5,94,25.6,1005.9,0.4,0.1,232,8.0,0.0,81,0.0
2026-08-31T23:23:20Z,26.6,94,25.6,1005.9,0.5,0.1,217,8.0,0.0,93,0.5
2026-08-31T23:28:20Z,26.5,94,25.6,1005.9,0.9,0.2,267,8.0,0.0,109,0.6
2026-08-31T23:33:22Z,26.4,94,25.6,1005.9,1.2,0.3,262,8.0,0.0,90,0.5
2026-08-31T23:38:22Z,26.4,94,25.6,1005.8,1.4,0.4,283,8.0,0.0,121,0.7
2026-08-31T23:43:24Z,26.4,94,25.6,1006.1,1.8,0.4,236,8.0,0.0,35,0.0
2026-08-31T23:48:24Z,26.0,94,25.0,1006.1,1.8,0.6,265,8.0,0.0,135,0.5
2026-08-31T23:53:24Z,25.9,94,25.0,1006.1,3.0,0.7,306,8.0,0.0,104,0.6
2026-08-31T23:58:24Z,26.0,94,25.0,1006.2,3.0,0.7,250,8.2,0.0,63,0.0
2026-09-01T00:03:24Z,26.1,94,25.0,1006.3,2.7,0.6,249,9.2,10.2,81,0.6
2026-09-01T00:08:24Z,26.1,94,25.0,1006.4,1.2,0.6,255,9.6,2.8,84,0.6
2026-09-01T00:13:26Z,26.2,94,25.0,1006.5,0.4,0.4,265,9.6,2.2,105,0.8
2026-09-01T00:18:28Z,26.2,94,25.0,1006.5,0.5,0.3,262,9.6,1.2,97,0.8
2026-09-01T00:23:28Z,26.3,94,25.6,1006.5,0.4,0.2,262,9.6,0.8,102,0.7
2026-09-01T00:28:30Z,26.4,94,25.6,1006.5,0.5,0.2,284,9.6,0.0,162,1.3
2026-09-01T00:33:30Z,26.6,94,25.6,1006.5,1.1,0.3,249,9.6,0.0,109,0.9
2026-09-01T00:38:32Z,26.6,94,25.6,1006.5,0.4,0.3,246,9.6,0.0,120,1.0
2026-09-01T00:43:32Z,26.7,94,25.6,1006.4,0.6,0.2,246,9.6,0.0,76,0.6
2026-09-01T00:48:32Z,26.7,94,25.6,1006.5,0.4,0.2,269,9.6,0.0,56,0.5
2026-09-01T00:53:32Z,26.7,94,25.6,1006.5,0.4,0.1,269,9.6,0.0,63,0.6
2026-09-01T00:58:32Z,26.7,94,25.6,1006.6,0.6,0.1,268,9.6,0.0,70,0.6
2026-09-01T01:03:32Z,26.7,94,25.6,1006.5,0.8,0.2,271,9.6,0.0,69,0.6
2026-09-01T01:08:34Z,26.7,93,25.6,1006.5,1.3,0.3,277,9.6,0.0,44,0.0
2026-09-01T01:13:34Z,26.4,93,25.0,1006.5,0.9,0.2,287,9.6,0.0,76,0.7
2026-09-01T01:18:34Z,26.3,93,25.0,1006.3,1.1,0.2,313,9.6,0.0,114,1.0
2026-09-01T01:23:34Z,26.1,93,25.0,1006.3,1.1,0.3,307,9.6,0.0,58,0.6
2026-09-01T01:28:34Z,25.9,93,25.0,1006.4,0.9,0.3,301,9.6,0.0,33,0.0
2026-09-01T01:33:35Z,25.7,93,24.4,1006.5,2.2,0.4,306,9.6,0.0,21,0.0
2026-09-01T01:38:36Z,25.7,93,24.4,1006.7,1.8,0.4,257,9.8,0.0,23,0.0
2026-09-01T01:43:36Z,25.7,93,24.4,1006.8,0.8,0.4,273,9.8,0.0,49,0.0
2026-09-01T01:48:36Z,25.7,93,24.4,1006.6,0.9,0.4,211,12.6,20.2,60,0.6
2026-09-01T01:53:37Z,25.7,93,24.4,1006.7,1.1,0.4,254,12.8,2.6,37,0.0
2026-09-01T01:58:39Z,25.7,93,24.4,1006.5,1.2,0.3,281,13.8,23.6,25,0.0
2026-09-01T02:03:39Z,25.7,93,24.4,1006.5,0.6,0.3,290,14.8,4.8,23,0.0
2026-09-01T02:08:39Z,25.7,93,24.4,1006.6,1.7,0.4,297,15.6,6.6,148,1.7
2026-09-01T02:13:41Z,25.8,93,24.4,1006.5,2.1,0.5,292,16.2,11.0,81,0.8
2026-09-01T02:18:41Z,25.8,93,24.4,1006.3,2.6,0.5,284,17.0,8.0,77,0.8
2026-09-01T02:23:43Z,25.7,93,24.4,1006.4,2.0,0.4,281,17.4,3.8,169,1.9
2026-09-01T02:28:43Z,25.7,93,24.4,1006.5,1.7,0.4,330,17.6,3.2,142,1.6
2026-09-01T02:33:45Z,25.6,93,24.4,1006.2,3.0,0.4,296,17.8,2.2,130,1.5
2026-09-01T02:38:45Z,25.6,93,24.4,1006.0,1.3,0.4,294,17.8,1.8,77,0.9
2026-09-01T02:43:45Z,25.7,93,24.4,1006.0,0.8,0.3,294,18.4,6.2,39,0.0
2026-09-01T02:48:45Z,25.7,93,24.4,1006.2,1.1,0.4,266,18.8,19.0,14,0.0
2026-09-01T02:53:47Z,25.4,93,24.4,1007.0,3.7,0.7,284,23.0,20.2,42,0.0
2026-09-01T02:58:47Z,25.2,93,23.9,1007.2,4.0,0.7,267,25.0,29.0,39,0.0
2026-09-01T03:03:47Z,25.0,93,23.9,1007.4,4.5,0.8,269,27.6,41.6,47,0.0
2026-09-01T03:08:49Z,25.0,93,23.9,1007.4,2.4,0.8,279,30.0,30.2,42,0.0
2026-09-01T03:13:49Z,25.0,93,23.9,1007.3,2.1,0.6,279,31.6,16.4,30,0.0
2026-09-01T03:18:49Z,25.1,93,23.9,1007.3,1.8,0.4,292,32.8,12.2,26,0.0
2026-09-01T03:23:51Z,25.1,93,23.9,1007.2,1.8,0.4,305,33.6,9.4,25,0.0
2026-09-01T03:28:53Z,25.2,93,23.9,1007.1,1.2,0.4,267,34.2,6.0,23,0.0
2026-09-01T03:33:53Z,25.3,94,24.4,1007.0,1.0,0.2,287,34.6,4.6,42,0.0
2026-09-01T03:38:55Z,25.5,94,24.4,1007.0,0.8,0.2,286,35.4,9.4,40,0.0
2026-09-01T03:43:57Z,25.5,94,24.4,1006.9,0.7,0.2,281,36.0,7.8,53,0.0
2026-09-01T03:48:59Z,25.5,93,24.4,1006.8,0.9,0.2,281,36.6,6.6,37,0.0
2026-09-01T03:53:59Z,25.5,94,24.4,1006.7,0.8,0.2,281,37.0,4.8,23,0.0
2026-09-01T03:58:59Z,25.6,94,24.4,1006.6,1.0,0.4,294,37.4,4.8,30,0.0
2026-09-01T04:04:01Z,25.6,94,24.4,1006.5,1.1,0.4,307,37.8,3.2,60,0.8
2026-09-01T04:09:03Z,25.6,94,24.4,1006.3,1.0,0.3,296,38.0,3.0,60,0.8
2026-09-01T04:14:03Z,25.7,94,25.0,1006.4,1.4,0.3,305,38.2,3.4,53,0.0
2026-09-01T04:19:05Z,25.8,94,25.0,1006.4,1.4,0.4,290,39.0,7.6,42,0.0
2026-09-01T04:24:05Z,25.8,94,25.0,1006.3,1.5,0.5,290,39.4,6.2,44,0.0
2026-09-01T04:29:07Z,25.8,94,25.0,1006.3,1.3,0.4,296,40.0,6.2,21,0.0
2026-09-01T04:34:07Z,25.8,94,25.0,1006.3,1.2,0.4,296,40.6,7.4,44,0.0
2026-09-01T04:39:07Z,25.6,94,24.4,1006.3,1.2,0.2,275,41.6,28.4,11,0.0
2026-09-01T04:44:07Z,25.6,94,24.4,1006.4,1.1,0.4,259,42.2,5.4,33,0.0
2026-09-01T04:49:09Z,25.4,93,24.4,1006.3,1.0,0.4,292,42.4,4.0,63,0.7
2026-09-01T04:54:09Z,25.2,93,23.9,1006.2,0.8,0.2,282,42.6,3.0,58,0.7
2026-09-01T04:59:09Z,25.1,93,23.9,1006.2,1.3,0.3,283,42.8,2.6,51,0.0
2026-09-01T05:04:09Z,24.9,93,23.9,1006.3,1.7,0.3,288,43.2,4.0,51,0.0
2026-09-01T05:09:09Z,24.9,93,23.9,1006.2,1.3,0.4,273,43.4,3.0,54,0.0
2026-09-01T05:14:09Z,24.9,94,23.9,1006.1,1.8,0.4,291,43.8,2.8,44,0.0
2026-09-01T05:19:09Z,24.9,94,23.9,1006.2,0.8,0.3,259,43.8,2.2,77,0.9
2026-09-01T05:24:09Z,25.1,94,23.9,1006.0,1.0,0.2,294,44.0,1.6,74,0.8
2026-09-01T05:29:11Z,25.2,94,24.4,1006.0,0.9,0.2,294,44.0,1.4,69,0.8
2026-09-01T05:34:13Z,25.2,94,24.4,1006.0,0.4,0.2,294,44.2,1.0,77,0.8
2026-09-01T05:39:13Z,25.3,94,24.4,1006.0,0.4,0.1,294,44.2,1.0,84,0.9
2026-09-01T05:44:15Z,25.4,94,24.4,1005.9,0.5,0.1,294,44.2,1.0,81,0.9
2026-09-01T05:49:15Z,25.5,94,24.4,1005.8,0.7,0.2,294,44.4,1.0,86,0.9
2026-09-01T05:54:17Z,25.6,94,24.4,1005.7,1.1,0.2,300,44.4,1.0,98,1.0
2026-09-01T05:59:17Z,25.6,94,24.4,1005.6,0.9,0.2,300,44.4,0.8,100,1.0
2026-09-01T06:04:19Z,25.4,94,24.4,1005.4,1.2,0.2,303,44.4,0.0,104,1.0
2026-09-01T06:09:21Z,25.3,94,24.4,1005.3,1.6,0.4,279,44.4,0.0,109,1.1
2026-09-01T06:14:21Z,25.2,94,24.4,1005.2,1.2,0.4,309,44.4,0.0,111,1.1
2026-09-01T06:19:23Z,25.1,93,23.9,1005.1,1.9,0.4,298,44.4,0.0,111,1.1
2026-09-01T06:24:23Z,25.1,94,23.9,1005.0,1.4,0.4,311,44.4,0.0,88,0.9
2026-09-01T06:29:25Z,25.1,94,23.9,1004.9,1.4,0.4,311,44.4,0.0,97,0.9
2026-09-01T06:34:27Z,25.1,94,23.9,1004.8,1.3,0.4,292,44.4,0.0,107,1.0
2026-09-01T06:39:28Z,25.1,94,23.9,1004.8,1.3,0.4,314,44.4,0.0,88,0.8
2026-09-01T06:44:29Z,25.2,94,24.4,1004.8,1.5,0.4,304,44.4,0.0,81,0.8
2026-09-01T06:49:29Z,25.2,94,24.4,1004.6,1.3,0.4,285,44.4,0.0,100,0.9
2026-09-01T06:54:31Z,25.2,94,24.4,1004.6,1.6,0.4,282,44.4,0.0,97,0.8
2026-09-01T06:59:33Z,25.3,94,24.4,1004.6,0.8,0.4,302,44.4,0.0,84,0.8
2026-09-01T07:04:33Z,25.4,94,24.4,1004.5,1.1,0.2,306,44.4,0.0,83,0.7
2026-09-01T07:09:35Z,25.5,94,24.4,1004.4,1.2,0.2,301,44.4,0.0,98,0.8
2026-09-01T07:14:35Z,25.7,94,24.4,1004.3,1.1,0.2,306,44.4,0.0,114,0.9
2026-09-01T07:19:37Z,25.8,94,25.0,1004.1,0.7,0.2,306,44.4,0.0,142,1.1
2026-09-01T07:24:37Z,25.8,94,25.0,1004.2,1.0,0.2,313,44.4,0.0,127,1.0
2026-09-01T07:29:37Z,26.0,94,25.0,1004.2,0.9,0.3,290,44.4,0.0,134,0.9
2026-09-01T07:34:37Z,26.0,94,25.0,1004.3,1.0,0.4,306,44.4,0.0,141,1.0
2026-09-01T07:39:37Z,26.1,93,25.0,1004.3,1.3,0.2,299,44.4,0.0,137,0.9
2026-09-01T07:44:37Z,26.1,93,25.0,1004.4,0.9,0.3,303,44.4,0.0,127,0.8
2026-09-01T07:49:38Z,26.2,93,25.0,1004.4,1.1,0.3,311,44.4,0.0,109,0.7
2026-09-01T07:54:39Z,26.3,93,25.0,1004.4,0.7,0.2,309,44.4,0.0,88,0.5
2026-09-01T07:59:39Z,26.3,93,25.0,1004.3,1.6,0.4,306,44.4,0.0,76,0.0
2026-09-01T08:04:40Z,26.3,93,25.0,1004.5,1.3,0.4,303,44.4,0.0,67,0.0
2026-09-01T08:09:41Z,26.4,93,25.6,1004.6,1.2,0.3,300,44.4,0.0,86,0.5
2026-09-01T08:14:41Z,26.4,93,25.6,1004.6,1.1,0.3,298,44.4,0.0,67,0.0
2026-09-01T08:19:41Z,26.5,93,25.6,1004.5,0.4,0.2,298,44.4,0.0,67,0.0
2026-09-01T08:24:41Z,26.6,93,25.6,1004.6,0.4,0.2,304,44.4,0.0,53,0.0
2026-09-01T08:29:41Z,26.6,92,25.0,1004.6,0.0,0.2,304,44.4,0.0,56,0.0
2026-09-01T08:34:41Z,26.6,92,25.0,1004.7,0.7,0.1,304,44.4,0.0,18,0.0
2026-09-01T08:39:41Z,26.6,92,25.0,1004.8,1.1,0.1,304,44.4,0.0,32,0.0
2026-09-01T08:44:41Z,26.7,92,25.0,1004.8,1.3,0.3,302,44.4,0.0,39,0.0
2026-09-01T08:49:44Z,26.6,92,25.0,1004.8,0.9,0.3,299,44.4,0.0,28,0.0
2026-09-01T08:54:45Z,26.6,92,25.0,1004.8,0.9,0.2,292,44.6,0.0,28,0.0
2026-09-01T08:59:46Z,26.6,92,25.0,1005.0,1.7,0.3,292,44.6,0.0,23,0.0
2026-09-01T09:04:47Z,26.7,92,25.6,1005.0,0.8,0.3,309,44.6,0.0,19,0.0
2026-09-01T09:09:48Z,26.6,92,25.0,1005.1,1.0,0.2,302,44.6,0.0,16,0.0
2026-09-01T09:14:49Z,26.6,92,25.0,1005.1,1.1,0.2,306,44.6,0.0,16,0.0
2026-09-01T09:19:49Z,26.6,92,25.0,1005.1,0.7,0.2,308,44.6,0.0,14,0.0
2026-09-01T09:24:49Z,26.6,92,25.0,1005.1,1.1,0.2,313,44.8,0.0,12,0.0
2026-09-01T09:29:49Z,26.6,92,25.0,1005.1,0.7,0.2,313,44.8,0.0,9,0.0
2026-09-01T09:34:50Z,26.6,92,25.0,1005.1,0.1,0.2,310,44.8,0.0,9,0.0
2026-09-01T09:39:50Z,26.6,92,25.0,1005.2,0.7,0.2,310,44.8,0.0,5,0.0
2026-09-01T09:44:52Z,26.6,92,25.0,1005.3,0.0,0.1,310,44.8,0.0,0,0.0
2026-09-01T09:49:52Z,26.6,92,25.0,1005.3,0.0,0.1,310,44.8,0.0,0,0.0
2026-09-01T09:54:52Z,26.6,92,25.0,1005.2,0.1,0.0,310,44.8,0.0,0,0.0
2026-09-01T09:59:54Z,26.5,92,25.0,1005.2,0.1,0.0,310,45.0,0.0,0,0.0
2026-09-01T10:04:54Z,26.4,92,25.0,1005.2,0.0,0.1,310,45.0,0.0,0,0.0
2026-09-01T10:09:54Z,26.4,92,25.0,1005.2,0.0,0.1,310,45.0,0.0,0,0.0
2026-09-01T10:14:56Z,26.4,92,25.0,1005.2,0.3,0.1,310,45.0,0.0,0,0.0
2026-09-01T10:19:56Z,26.4,92,25.0,1005.2,0.2,0.1,310,45.0,0.0,0,0.0
2026-09-01T10:24:56Z,26.4,92,25.0,1005.4,0.8,0.2,69,45.0,0.0,0,0.0
2026-09-01T10:29:58Z,26.4,92,25.0,1005.4,0.0,0.2,69,45.0,0.0,0,0.0
2026-09-01T10:34:58Z,26.3,92,25.0,1005.3,0.3,0.1,68,45.2,0.0,0,0.0
2026-09-01T10:40:00Z,26.3,92,25.0,1005.4,0.3,0.1,69,45.2,0.0,0,0.0
2026-09-01T10:45:00Z,26.3,92,25.0,1005.4,0.5,0.1,68,45.2,0.0,0,0.0
2026-09-01T10:50:00Z,26.4,92,25.0,1005.5,1.3,0.2,296,45.2,0.0,0,0.0
2026-09-01T10:55:00Z,26.3,92,25.0,1005.3,0.9,0.2,282,45.2,0.0,0,0.0
2026-09-01T11:00:00Z,26.2,92,25.0,1005.4,1.1,0.5,281,45.2,0.0,0,0.0
2026-09-01T11:05:00Z,26.0,92,24.4,1005.4,1.3,0.4,296,45.2,0.0,0,0.0
2026-09-01T11:10:02Z,25.9,92,24.4,1005.3,0.7,0.3,286,45.4,0.0,0,0.0
2026-09-01T11:15:02Z,25.9,92,24.4,1005.6,0.7,0.2,285,45.8,28.0,0,0.0
2026-09-01T11:20:04Z,25.9,92,24.4,1005.6,0.4,0.1,285,50.2,16.0,0,0.0
2026-09-01T11:25:06Z,25.9,92,24.4,1005.8,1.0,0.2,205,51.4,15.4,0,0.0
2026-09-01T11:30:06Z,25.9,92,24.4,1005.7,0.0,0.2,205,54.6,9.4,0,0.0
2026-09-01T11:35:08Z,25.9,92,24.4,1005.8,0.1,0.1,205,55.2,4.6,0,0.0
2026-09-01T11:40:08Z,26.0,92,24.4,1005.5,0.4,0.2,191,55.2,2.2,0,0.0
2026-09-01T11:45:10Z,25.9,92,24.4,1005.8,0.5,0.2,191,55.2,1.2,0,0.0
2026-09-01T11:50:12Z,26.0,92,24.4,1006.6,1.1,0.3,286,56.4,4.6,0,0.0
2026-09-01T11:55:12Z,25.8,92,24.4,1006.8,1.7,0.5,240,56.6,2.6,0,0.0
2026-09-01T12:00:14Z,25.7,92,24.4,1006.8,2.1,0.5,237,56.8,1.4,0,0.0
2026-09-01T12:05:14Z,25.7,92,24.4,1006.7,2.0,0.5,355,57.2,3.8,0,0.0
2026-09-01T12:10:16Z,25.8,93,24.4,1006.9,3.7,0.8,284,57.8,10.2,0,0.0
2026-09-01T12:15:16Z,25.8,92,24.4,1006.9,4.5,0.8,340,58.8,9.4,0,0.0
2026-09-01T12:20:18Z,25.0,92,23.9,1007.0,3.4,0.7,309,59.4,7.2,0,0.0
2026-09-01T12:25:20Z,24.9,92,23.9,1007.1,1.9,0.6,314,60.0,6.4,0,0.0
2026-09-01T12:30:20Z,24.9,92,23.3,1007.1,2.1,0.4,282,60.6,8.6,0,0.0
2026-09-01T12:35:22Z,24.8,92,23.3,1007.0,2.7,0.4,298,61.4,8.4,0,0.0
2026-09-01T12:40:22Z,24.8,93,23.9,1007.1,3.0,0.5,294,62.0,6.6,0,0.0
2026-09-01T12:45:22Z,24.6,92,23.3,1007.0,2.1,0.5,317,62.8,9.6,0,0.0
2026-09-01T12:50:22Z,24.5,92,23.3,1007.0,1.7,0.4,304,63.2,5.0,0,0.0
2026-09-01T12:55:22Z,24.4,92,23.3,1007.3,1.8,0.4,290,63.8,7.6,0,0.0
2026-09-01T13:00:22Z,24.4,93,23.3,1007.4,1.2,0.4,301,64.8,16.6,0,0.0
2026-09-01T13:05:24Z,24.3,93,23.3,1007.6,0.6,0.3,300,66.4,17.4,0,0.0
2026-09-01T13:10:24Z,24.3,93,23.3,1007.6,0.6,0.3,300,68.0,17.6,0,0.0
2026-09-01T13:15:26Z,24.3,93,23.3,1007.7,0.3,0.1,301,69.4,26.8,0,0.0
